id,jcn,seccode,edinetcode,name_jp,name_eng
2833,6180001007509,9357,E04328,名港海運,"MEIKO TRANS CO.,LTD."
2834,2010001030563,6334,E01538,明治機械,"Meiji Machine Co., Ltd."
2835,8011101037559,2673,E03360,夢みつけ隊,"YUMEMITSUKETAI Co.,Ltd."
2836,5370001004355,,E00193,ＴＴＫ,"TTK Co., Ltd."
2837,6010401045208,8473,E05159,ＳＢＩホールディングス,"SBI Holdings, Inc."
2838,9010701001312,2352,E05513,エイジア,"AZIA CO.,LTD."
2839,2020001037946,8089,E02584,ナイス,"Nice Holdings, Inc."
2840,8010401017915,9852,E02712,ＣＢグループマネジメント,"CB GROUP MANAGEMENT Co., Ltd."
2841,9120001077372,3111,E00531,オーミケンシ,"OMIKENSHI CO.,LTD."
2842,3320001003867,7187,E32412,ジェイリース,"J-LEASE CO.,LTD."
2843,5120001094974,6750,E02066,エレコム,"ELECOM CO., LTD."
2844,3010001008732,1963,E01575,日揮ホールディングス,JGC HOLDINGS CORPORATION
2845,2010001120389,,E11701,日本政策投資銀行,Development Bank of Japan Inc.
2846,9120001030926,2654,E02917,アスモ,ASMO CORPORATION
2847,4011101023372,,E03827,損害保険ジャパン,Sompo Japan Insurance Inc.
2848,1010401006049,6282,E01642,オイレス工業,OILES CORPORATION
2849,5180001041087,9664,E04609,御園座,Misonoza Theatrical Corporation
2850,3320001002530,8559,E03673,豊和銀行,"THE HOWA BANK, LTD."
2851,8011101042749,9635,E04591,武蔵野興業,"Musashino Kogyo Co., Ltd."
2852,2010401094729,8508,E03724,Ｊトラスト,"J Trust Co.,Ltd."
2853,8010501020208,5009,E01076,富士興産,"FUJI KOSAN COMPANY, LTD."
2854,1010001034202,8616,E03764,東海東京フィナンシャルホールディングス,"Tokai Tokyo Financial Holdings, Inc."
2855,5010001008846,,E03533,三菱ＵＦＪ銀行,"MUFG Bank, Ltd."
2856,7010001043552,4922,E01049,コーセー,KOSE Corporation
2857,8010401029662,2264,E00331,森永乳業,"Morinaga Milk Industry Co., Ltd."
2858,3130001015997,6482,E01710,ユーシン精機,"YUSHIN PRECISION EQUIPMENT CO.,LTD."
2859,1011101016668,4781,E05121,日本ハウズイング,"NIHON HOUSING CO.,LTD."
2860,3010001034844,4634,E00903,東洋インキＳＣホールディングス,"TOYO INK SC HOLDINGS CO., LTD."
2861,1050001001231,,E03551,常陽銀行,"The Joyo Bank, Ltd."
2862,6011101016382,6958,E01959,日本シイエムケイ,CMK CORPORATION
2863,9140001010083,5237,E01166,ノザワ,NOZAWA CORPORATION
2864,2290001045328,,E01209,麻生,Aso Corporation
2865,6120001077409,8617,E03793,光世証券,"The Kosei Securities Co.,Ltd."
2866,4021001026648,3529,E00567,アツギ,"ATSUGI CO., LTD."
2867,2011101020537,,E00235,三井ホーム,"Mitsui Home Co.,Ltd."
2868,2010601004909,6369,E01572,トーヨーカネツ,TOYO KANETSU K.K.
2869,4290801010231,1966,E00209,高田工業所,TAKADA CORPORATION
2870,1130001011420,7974,E02367,任天堂,"Nintendo Co., Ltd."
2871,9010801012135,6392,E02180,ヤマダコーポレーション,YAMADA CORPORATION
2872,7020001030260,5988,E01438,パイオラックス,"PIOLAX,INC."
2873,6010001008820,8070,E02527,東京産業,"TOKYO SANGYO CO., LTD."
2874,7011101038616,8715,E24073,アニコムホールディングス,"Anicom Holdings, Inc."
2875,3010501001864,4975,E01065,ＪＣＵ,JCU CORPORATION
2876,5010901005975,6403,E01646,水道機工,"SUIDO KIKO KAISHA,LTD."
2877,2011001023094,8869,E03967,明和地所,Meiwa Estate Company Limited
2878,8190001000873,4734,E05052,ビーイング,"Being Co., Ltd."
2879,8120001092827,3173,E26290,Ｃｏｍｉｎｉｘ,"Cominix Co.,Ltd."
2880,9011101015869,8881,E03984,日神グループホールディングス,"NISSHIN GROUP HOLDINGS Company, Limited"
2881,5010001036574,8708,E03763,藍澤證券,"AIZAWA SECURITIES CO., LTD."
2882,6011101074769,9099,E31635,Ｃ＆Ｆロジホールディングス,"Chilled & Frozen Logistics Holdings Co.,Ltd."
2883,3011101010289,5929,E01385,三和ホールディングス,Sanwa Holdings Corporation
2884,9290001004368,8540,E03666,福岡中央銀行,"THE FUKUOKA CHUO BANK, LTD."
2885,7011001018214,7985,E02385,ネポン,NEPON Inc.
2886,2010001088949,6545,E33005,インターネットインフィニティー,internet infinity INC.
2887,7010401083082,3905,E31131,データセクション,Datasection Inc.
2888,7120001082721,,E00965,千寿製薬,"SENJU PHARMACEUTICAL CO.,LTD."
2889,5110001004521,9408,E04399,新潟放送,BROADCASTING SYSTEM OF NIIGATA INC.(BSN)
2890,6070001008237,1770,E00277,藤田エンジニアリング,"FUJITA ENGINEERING CO.,LTD."
2891,9140001000027,,E03657,みなと銀行,"THE MINATO BANK,LTD."
2892,9010401025405,1982,E00168,日比谷総合設備,"Hibiya Engineering,Ltd."
2893,2010601029542,8056,E02611,日本ユニシス,"Nihon Unisys, Ltd."
2894,9290801016604,3358,E03451,ワイエスフード,"Y.S.FOOD CO.,LTD."
2895,5010401031200,1807,E00167,佐藤渡辺,"WATANABE SATO CO., LTD."
2896,5360001009256,,E01078,りゅうせき,Ryuseki Corporation
2897,7120001089122,3934,E32159,ベネフィットジャパン,"BENEFIT JAPAN Co.,LTD."
2898,8210001011942,,E01134,ホクコン,"HOKUKON CO., LTD."
2899,6011001044302,8772,E03746,アサックス,"ASAX CO., LTD."
2900,2011401001699,7838,E00746,共立印刷,"KYORITSU PRINTING CO., LTD."
2901,5120001043857,9385,E21815,ショーエイコーポレーション,SHOEI CORPORATION
2902,9010401023409,1884,E00067,日本道路,"THE NIPPON ROAD CO.,LTD."
2903,2070001000890,,E03918,群馬建設会館,"GUNMA KENSETU KAIKAN Co., Ltd"
2904,5180001038835,1892,E00079,徳倉建設,TOKURA CORPORATION
2905,5010401018998,,E04267,東栄リーファーライン,TOEI REEFER LINE LTD.
2906,2010401051696,1719,E00317,安藤間（呼称：安藤ハザマ）,HAZAMA ANDO CORPORATION
2907,5120001061479,7481,E02837,尾家産業,"OIE SANGYO CO., LTD."
2908,2021001027482,6838,E01864,多摩川ホールディングス,"TAMAGAWA HOLDINGS CO.,LTD."
2909,2180001035389,6896,E02018,北川工業,"KITAGAWA INDUSTRIES CO.,LTD."
2910,8010801003218,8864,E03958,空港施設,"AIRPORT FACILITIES Co.,LTD."
2911,9290001003221,5953,E01688,昭和鉄工,"Showa Manufacturing Co.,Ltd."
2912,9011001017684,2001,E00345,ニップン,NIPPN CORPORATION
2913,7290801002705,2790,E03421,ナフコ,"NAFCO Co., Ltd."
2914,2040001066043,7923,E00713,トーイン,TOIN CORPORATION
2915,9150001013309,6245,E01548,ヒラノテクシード,"HIRANO TECSEED Co.,Ltd."
2916,4110001002922,1799,E00250,第一建設工業,DAIICHI KENSETSU CORPORATION
2917,5110001019890,1828,E00242,田辺工業,TANABE ENGINEERING CORPORATION
2918,9010401015760,8043,E02574,スターゼン,Starzen Company Limited
2919,2010401070589,,E05134,富士通ビーエスシー,FUJITSU BROAD SOLUTION & CONSULTING Inc.
2920,3010005002392,8421,E03729,信金中央金庫,Shinkin Central Bank
2921,3370801000134,9051,E04215,センコン物流,"SENKON LOGISTICS CO., LTD."
2922,4300001001392,3694,E30918,オプティム,OPTiM CORPORATION
2923,2130001012236,4516,E00931,日本新薬,"Nippon Shinyaku Co., Ltd."
2924,3020001050312,9904,E03181,ベリテ,"Verite Co.,Ltd."
2925,5011001032786,3753,E05432,フライトホールディングス,FLIGHT HOLDINGS Inc.
2926,7010001141249,3803,E05573,イメージ情報開発,Image Information Inc.
2927,9010801004850,1841,E00101,サンユー建設,"SANYU CONSTRUCTION CO.,LTD."
2928,4010001141276,,E01832,リゾート＆メディカル,"Resort &amp; Medical Co., Ltd."
2929,1130001001272,7510,E02851,たけびし,TAKEBISHI CORPORATION
2930,9011501003449,2922,E00506,なとり,"NATORI CO., LTD."
2931,7180001040756,8700,E03792,丸八証券,"Maruhachi Securities Co., Ltd."
2932,6010001096659,3979,E32794,うるる,"ULURU.CO.,LTD."
2933,6010001000249,7918,E00705,ヴィアホールディングス,VIA HOLDINGS INC.
2934,1011401011162,5491,E01276,日本金属,"NIPPON KINZOKU CO., LTD."
2935,2011101033968,2415,E05428,ヒューマンホールディングス,"Human Holdings Co., Ltd."
2936,7430001021532,1832,E01855,北海電気工事,"Hokkai Electrical Construction Company,Incorporated"
2937,8140001051822,3103,E00527,ユニチカ,UNITIKA LTD.
2938,6030001085016,9012,E04136,秩父鉄道,"Chichibu Railway Co., Ltd."
2939,8010501016239,4094,E00786,日本化学産業,"NIHON KAGAKU SANGYO CO.,LTD."
2940,3230001001632,,E04196,立山黒部貫光,"TATEYAMA KUROBE KANKO CO.,LTD."
2941,7010401007116,8081,E02580,カナデン,KANADEN CORPORATION
2942,3020001019365,6436,E01590,アマノ,Amano Corporation
2943,7011101012356,2676,E02927,高千穂交易,"TAKACHIHO KOHEKI CO.,LTD."
2944,3080401017392,5945,E01426,天龍製鋸,"Tenryu Saw Mfg. Co., Ltd."
2945,8020001022174,6867,E02005,リーダー電子,LEADER ELECTRONICS CORPORATION
2946,5010401020855,9401,E04375,ＴＢＳホールディングス,"TBS HOLDINGS, INC."
2947,2011401004553,,E02169,トーハツ,TOHATSU CORPORATION
2948,9180301022576,6439,E01277,中日本鋳工,"NAKANIPPON CASTING CO., LTD"
2949,4140001053517,6013,E01469,タクマ,"TAKUMA CO., LTD."
2950,9040001034893,5983,E01439,イワブチ,IWABUCHI CORPORATION
2951,3011101037398,3231,E04060,野村不動産ホールディングス,"Nomura Real Estate Holdings, Inc."
2952,3010001034852,6463,E01599,ＴＰＲ,"TPR CO., LTD."
2953,3120101005362,6276,E01675,シリウスビジョン,"SiriusVision CO., LTD."
2954,1010801004073,9867,E02718,ソレキア,Solekia Limited
2955,5100001020627,2176,E20922,イナリサーチ,Ina Research Inc.
2956,2010701003604,8097,E04331,三愛石油,"SAN-AI OIL CO.,LTD."
2957,4010401023033,6480,E01631,日本トムソン,"NIPPON THOMPSON CO., LTD."
2958,3010401014925,9360,E04337,鈴与シンワート,SUZUYO SHINWART CORPORATION
2959,9010401021486,5393,E01151,ニチアス,NICHIAS CORPORATION
2960,1120001087750,6247,E01643,日阪製作所,"HISAKA WORKS, LTD."
2961,5130001012084,3591,E00590,ワコールホールディングス,WACOAL HOLDINGS CORP.
2962,6010001032696,,E02368,ＹＫＫ,YKK Corporation
2963,9290001028986,8354,E03624,ふくおかフィナンシャルグループ,"Fukuoka Financial Group, Inc."
2964,6010001034874,1860,E00147,戸田建設,TODA CORPORATION
2965,4030001006527,5905,E01408,日本製罐,NIHON SEIKAN K.K.
2966,7011301012899,,E00116,技研興業,"Giken Kogyo Co.,Ltd."
2967,9010701008191,6904,E01857,原田工業,"HARADA INDUSTRY CO.,LTD."
2968,5011401000351,4625,E00911,アトミクス,"ATOMIX CO.,LTD."
2969,5020001023159,6240,E30917,ヤマシンフィルタ,YAMASHIN-FILTER CORP.
2970,2120001077412,7946,E00711,光陽社,KOYOSHA INC.
2971,3040001008325,4659,E04975,エイジス,"AJIS CO.,LTD."
2972,6430001021797,,E04278,ＡＩＲＤＯ,"AIRDO Co.,Ltd."
2973,8290001047005,3166,E24536,ＯＣＨＩホールディングス,"OCHI HOLDINGS CO.,LTD."
2974,6120001059662,1925,E00048,大和ハウス工業,"DAIWA HOUSE INDUSTRY CO., LTD."
2975,6120001031150,9818,E02739,大丸エナウィン,"DAIMARU ENAWIN Co.,Ltd."
2976,8010001062097,,E02814,日本酒類販売,"NIHONSHURUIHANBAI CO.,LTD."
2977,2170001001508,6222,E01531,島精機製作所,"SHIMA SEIKI MFG.,LTD."
2978,6010001008804,5902,E01354,ホッカンホールディングス,HOKKAN HOLDINGS LIMITED
2979,4010001008797,4998,E01007,フマキラー,FUMAKILLA LIMITED
2980,3040001029379,4661,E04707,オリエンタルランド,"ORIENTAL LAND CO., LTD."
2981,1290001004367,,E03591,福岡銀行,"THE BANK OF FUKUOKA, LTD."
2982,6290801006558,9206,E26084,スターフライヤー,Star Flyer Inc.
2983,5030001041663,9997,E03229,ベルーナ,"BELLUNA CO.,LTD."
2984,9021001035727,7244,E02177,市光工業,"ICHIKOH INDUSTRIES, LTD."
2985,9030001006415,6145,E01981,ＮＩＴＴＯＫＵ,"NITTOKU CO., LTD."
2986,6011301016389,2323,E05302,ｆｏｎｆｕｎ,fonfun corporation
2987,9011101071326,7173,E30746,東京きらぼしフィナンシャルグループ,"Tokyo Kiraboshi Financial Group, Inc."
2988,8120001060544,7476,E02835,アズワン,AS ONE CORPORATION
2989,8120001050883,4621,E00907,ロックペイント,"ROCK PAINT CO.,LTD."
2990,9040001036824,2754,E03401,東葛ホールディングス,"TOKATSU HOLDINGS CO.,LTD."
2991,4011501008048,6930,E01848,日本アンテナ,"NIPPON ANTENNA CO.,LTD."
2992,1120001028390,5449,E01262,大阪製鐵,"OSAKA STEEL CO., LTD."
2993,1070001015725,6408,E01647,小倉クラッチ,"OGURA CLUTCH CO.,LTD."
2994,1140001054947,5210,E01126,日本山村硝子,"Nihon Yamamura Glass Co., Ltd."
2995,5010401032495,3926,E31936,オープンドア,Open Door Inc.
2996,1120001076365,,E03656,関西アーバン銀行,Kansai Urban Banking Corporation
2997,3020001032707,7618,E03323,ピーシーデポコーポレーション,PC DEPOT CORPORATION
2998,6010501029787,,E00202,三信建設工業,SANSHIN CORPORATION
2999,5010401000023,1975,E00153,朝日工業社,"ASAHI KOGYOSHA CO., LTD."
3000,2040001000019,8331,E03556,千葉銀行,"The Chiba Bank, Ltd."
3001,3180001017956,7467,E02828,萩原電気ホールディングス,"HAGIWARA ELECTRIC HOLDINGS CO., LTD."
3002,1180001089667,5918,E01364,瀧上工業,"The Takigami Steel Construction Co.,Ltd."
3003,9430001005194,8104,E02610,クワザワホールディングス,KUWAZAWA Holdings Corporation
3004,4011101011492,,E03686,八千代銀行,"The Yachiyo Bank, Limited"
3005,2010401067115,6082,E30065,ライドオンエクスプレスホールディングス,"RIDE ON EXPRESS  HOLDINGS Co.,Ltd."
3006,9010401070789,9766,E01956,コナミホールディングス,KONAMI HOLDINGS CORPORATION
3007,1060001007582,7167,E30103,めぶきフィナンシャルグループ,"Mebuki Financial Group,Inc."
3008,8300001000201,,E03676,佐賀共栄銀行,"THE SAGA KYOEI BANK, LTD."
3009,8011501009422,3863,E11873,日本製紙,"Nippon Paper Industries Co., Ltd."
3010,4010001008748,1968,E00113,太平電業,"TAIHEI DENGYO KAISHA,LTD."
3011,8180001031837,9048,E04101,名古屋鉄道,"Nagoya Railroad Co., Ltd."
3012,1010701008364,5821,E01352,平河ヒューテック,HIRAKAWA HEWTECH CORP.
3013,9180001093174,5342,E01177,ジャニス工業,Janis Ltd.
3014,7010001018224,9475,E00721,昭文社ホールディングス,"Shobunsha Holdings, Inc."
3015,2011001001075,7463,E02826,アドヴァン,"ADVAN CO., LTD."
3016,3130001022390,8462,E03727,フューチャーベンチャーキャピタル,"Future Venture Capital Co., Ltd."
3017,7010801014496,9706,E03863,日本空港ビルデング,"Japan Airport Terminal Co.,Ltd."
3018,6140001016934,5192,E01098,三ツ星ベルト,Mitsuboshi Belting Ltd.
3019,9010001046693,7638,E03333,ＮＥＷＡＲＴＨＯＬＤＩＮＧＳ,"NEW ART HOLDINGS Co., Ltd."
3020,6012401003599,9769,E04796,学究社,"GAKKYUSHA CO.,LTD."
3021,4120001048543,2134,E03745,燦キャピタルマネージメント,Sun Capital Management Corp.
3022,3110001023135,7287,E02214,日本精機,"NIPPON SEIKI CO.,LTD."
3023,5010601018451,4224,E01103,ロンシール工業,LONSEAL CORPORATION
3024,2011101054972,3666,E27050,テクノスジャパン,TECNOS  JAPAN  INCORPORATED
3025,9180001032652,4247,E30692,ポバール興業,"POVAL KOGYO CO.,LTD."
3026,2040001040188,3435,E01462,サンコーテクノ,"SANKO TECHNO CO., LTD."
3027,8210001003262,,E03647,福邦銀行,"THE FUKUHO BANK,LTD."
3028,3160001012736,6414,E01681,川重冷熱工業,"KAWASAKI THERMAL ENGINEERING CO., LTD."
3029,5430001027036,4584,E27032,ジーンテクノサイエンス,"Gene Techno Science Co.,Ltd."
3030,7010801008721,7715,E02329,長野計器,"NAGANO KEIKI CO.,LTD."
3031,7010001079324,2112,E00361,塩水港精糖,"Ensuiko Sugar Refining Co., Ltd."
3032,9020001031109,7201,E02142,日産自動車,"NISSAN MOTOR CO., LTD."
3033,5120001089074,9929,E02759,平和紙業,"HEIWA PAPER CO.,LTD."
3034,8013201005478,6485,E01693,前澤給装工業,"MAEZAWA KYUSO INDUSTRIES CO.,LTD."
3035,3040001065779,5103,E01088,昭和ホールディングス,"Showa Holdings Co., Ltd."
3036,2010401060020,6675,E01874,サクサホールディングス,"SAXA Holdings, Inc."
3037,7010401074016,6085,E30119,アーキテクツスタジオジャパン,ARCHITECTS STUDIO JAPAN INC.
3038,1120001026551,4611,E00891,大日本塗料,"Dai Nippon Toryo Company,Limited"
3039,6030001056900,6433,E01727,ヒーハイスト,"HEPHAIST Co., Ltd."
3040,1240001032736,9075,E04334,福山通運,"FUKUYAMA TRANSPORTING CO., LTD."
3041,6120001095071,3252,E05692,地主,"JINUSHI Co.,Ltd."
3042,6010401061386,,E26990,住信ＳＢＩネット銀行,"SBI Sumishin Net Bank, Ltd."
3043,2010001033269,,E02536,日販グループホールディングス,"NIPPAN GROUP HOLDINGS, INC."
3044,5120001015344,7981,E02373,タカラスタンダード,"TAKARA STANDARD CO.,LTD."
3045,3200001013795,9076,E04198,セイノーホールディングス,"SEINO HOLDINGS CO., LTD."
3046,4011001092468,6550,E33238,Ｆｒｉｎｇｅ８１,"Fringe81 Co, Ltd."
3047,9160001013183,5644,E02185,メタルアート,METALART CORPORATION
3048,7120001027825,4027,E00764,テイカ,TAYCA CORPORATION
3049,4013301007221,6548,E33110,旅工房,TABIKOBO Co. Ltd.
3050,3240001023089,6190,E32153,フェニックスバイオ,"PhoenixBio Co.,Ltd."
3051,3010401051654,4344,E05647,ソースネクスト,SOURCENEXT CORPORATION
3052,3120001112341,,E04374,西日本高速道路,West Nippon Expressway Company Limited
3053,7210001004022,8066,E02602,三谷商事,MITANI CORPORATION
3054,8180001081246,7950,E02407,日本デコラックス,"NIHON DECOLUXE CO.,LTD."
3055,3120001102037,6624,E01823,田淵電機,"TABUCHI ELECTRIC CO., LTD."
3056,6130001025374,6674,E02089,ジーエスユアサコーポレーション,GS Yuasa Corporation
3057,1030001027575,6618,E26216,大泉製作所,"OHIZUMI MFG.CO.,LTD."
3058,8013301006491,4664,E04978,アールエスシー,JAPAN RELIANCE SERVICE CORPORATION
3059,9430001054035,3370,E03456,フジタコーポレーション,"FUJITA CORPORATION Co.,Ltd."
3060,5180001000563,9969,E03213,ショクブン,"SHOKUBUN CO., LTD."
3061,2011001029637,3322,E05399,アルファグループ,Alpha Group Inc.
3062,4290001011410,3020,E03472,アプライド,"Applied Co.,Ltd."
3063,1110001022221,,E04112,越後交通,"Echigokotsu Co.,Ltd."
3064,8030001081624,5614,E21200,川金ホールディングス,"Kawakin Holdings Co., Ltd."
3065,3010701007868,9060,E04206,日本ロジテム,JAPAN LOGISTIC SYSTEMS CORP.
3066,2010401082989,1711,E05452,省電舎ホールディングス,"SDS HOLDINGS Co.,Ltd."
3067,4010001134180,,E00485,ジャパンローヤルゼリー,"JAPAN ROYAL JELLY CO., LTD."
3068,2120001072198,9713,E04540,ロイヤルホテル,"THE ROYAL HOTEL, LIMITED"
3069,3120001041581,6932,E01986,遠藤照明,ENDO Lighting Corporation
3070,1180001035811,,E02819,興和,"Kowa Company, Ltd."
3071,7140001035636,,E02290,大和製衡,"Yamato Scale Co., Ltd."
3072,5010001041228,8215,E03117,銀座山形屋,"GINZA YAMAGATAYA CO.,LTD."
3073,5010001062315,3849,E05690,日本テクノラボ,NIPPON TECHNO LAB INC.
3074,4010001008731,1827,E00105,ナカノフドー建設,NAKANO CORPORATION
3075,2430001035966,8085,E02579,ナラサキ産業,"NARASAKI SANGYO CO.,LTD."
3076,8011001014542,4687,E04997,ＴＤＣソフト,TDC SOFT Inc.
3077,6220001003750,3578,E00596,倉庫精練,"SOKO SEIREN Co.,LTD."
3078,3180001075780,7519,E02854,五洋インテックス,"GOYO INTEX CO., LTD."
3079,1010001034747,8609,E03756,岡三証券グループ,OKASAN SECURITIES GROUP INC.
3080,7010401056971,4591,E30865,リボミック,RIBOMIC Inc.
3081,9010701022696,4331,E05248,テイクアンドギヴニーズ,"TAKE AND GIVE. NEEDS Co., Ltd."
3082,5122001016280,5973,E01441,トーアミ,TOAMI CORPORATION
